201811191000 5350 30580 130061 1 1CGCB 
201811191100 5350 30590 130051 1 1CGCB 
201811191200 5340 30580 130042 1 1CGCB 
201811191300 5320 30570 130042 1 1CGCB 
201811191400 5310 30560 130052 1 1CGCB 
201811191500 5290 30550 130052 1 1CGCB 
201811191600 5280 30550 130042 1 1CGCB 
201811191700 5270 30540 130042 1 1CGCB 
201811191800 5260 30530 130042 1 1CGCB 
201811191900 5250 30520 130052 1 1CGCB 
201811192000 5230 30510 130052 1 1CGCB 
201811192100 5220 30510 130052 1 1CGCB 
201811192200 5200 30500 130043 1 1CGCB 
201811192300 5190 30490 130043 1 1CGCB 
20181120   0 5170 30480 130042 1 1CGCB 
20181120 100 5150 30470 130042 1 1CGCB 
20181120 200 5130 30460 130053 1 1CGCB 
20181120 300 5130 30450 130081 1 1CGCB 
20181120 400 5130 30450 130000 1 1CGCB 
20181120 500 5130 30450 130031 1 1CGCB 
20181120 700 5130 30450 130011 1 1CGCB 
20181120 800 5130 30450 130071 1 1CGCB 
20181120 900 5130 30450 130081 1 1CGCB 
201811201000 5130 30450 130071 1 1CGCB 
201811201200 5140 30440 130000 1 1CGCB 
201811201300 5140 30440 130000 1 1CGCB 
201811201400 5140 30440 130000 1 1CGCB 
201811201500 5140 30440 130000 1 1CGCB 
201811201700 5140 30440 130000 1 1CGCB 
201811201800 5140 30440 130000 1 1CGCB 
201811201900 5140 30440 130000 1 1CGCB 
201811202000 5140 30440 130000 1 1CGCB 
201811202200 5140 30440 130000 1 1CGCB 
201811202300 5140 30440 130000 1 1CGCB 
20181121   0 5140 30440 130000 1 1CGCB 
20181121 100 5140 30440 130000 1 1CGCB 
20181121 300 5140 30440 130000 1 1CGCB 
20181121 400 5140 30440 130000 1 1CGCB 
20181121 500 5140 30440 130000 1 1CGCB 
20181121 600 5140 30440 130000 1 1CGCB 
20181121 800 5140 30440 130000 1 1CGCB 
20181121 900 5140 30440 130000 1 1CGCB 
201811211000 5140 30440 130000 1 1CGCB 
201811211100 5140 30450 130022 1 1CGCB 
201811211300 5130 30420 130071 1 1CGCB 
201811211400 5130 30420 130051 1 1CGCB 
201811211500 5130 30420 130051 1 1CGCB 
201811211600 5130 30420 130051 1 1CGCB 
201811211800 5130 30420 130051 1 1CGCB 
201811211900 5130 30420 130081 1 1CGCB 
201811212000 5130 30420 130041 1 1CGCB 
201811212100 5130 30420 130031 1 1CGCB 
201811212300 5130 30420 130000 1 1CGCB 
20181122   0 5130 30420 130011 1 1CGCB 
20181122 100 5130 30420 130041 1 1CGCB 
20181122 200 5130 30420 130011 1 1CGCB 
20181122 300 5130 30420 130041 1 1CGCB 
20181122 400 5130 30420 130011 1 1CGCB 
20181122 500 5130 30420 130061 1 1CGCB 
20181122 600 5130 30420 130041 1 1CGCB 
20181122 700 5130 30420 130000 1 1CGCB 
20181122 800 5130 30420 130031 1 1CGCB 
20181122 900 5130 30420 130022 1 1CGCB 
201811221000 5130 30450 130013 1 1CGCB 
201811221100 5150 30460 130082 1 1CGCB 
201811221200 5170 30460 130012 1 1CGCB 
201811221300 5180 30480 130082 1 1CGCB 
201811221400 5190 30490 130082 1 1CGCB 
201811221500 5210 30500 130012 1 1CGCB 
201811221600 5220 30510 130081 1 1CGCB 
201811221700 5230 30510 130031 1 1CGCB 
201811221800 5230 30510 130072 1 1CGCB 
201811221900 5240 30490 130081 1 1CGCB 
201811222000 5240 30490 130063 1 1CGCB 
201811222100 5240 30460 130022 1 1CGCB 
201811222200 5240 30460 130052 1 1CGCB 
201811222300 5230 30450 130021 1 1CGCB 
20181123   0 5230 30460 130071 1 1CGCB 
20181123 100 5240 30450 130061 1 1CGCB 
20181123 300 5240 30430 130061 1 1CGCB 
20181123 400 5230 30430 130021 1 1CGCB 
20181123 500 5240 30430 130061 1 1CGCB 
20181123 600 5230 30430 130081 1 1CGCB 
20181123 700 5240 30420 130011 1 1CGCB 
20181123 800 5230 30430 130061 1 1CGCB 
20181123 900 5240 30430 130021 1 1CGCB 
201811231000 5230 30430 130061 1 1CGCB 
201811231100 5230 30430 130023 1 1CGCB 
201811231200 5240 30460 130022 1 1CGCB 
201811231300 5250 30490 130012 1 1CGCB 
201811231400 5250 30510 130022 1 1CGCB 
201811231500 5260 30510 130011 1 1CGCB 
201811231600 5270 30520 130012 1 1CGCB 
201811231700 5270 30530 130051 1 1CGCB 
201811231800 5280 30520 130072 1 1CGCB 
201811231900 5290 30510 130072 1 1CGCB 
201811232000 5290 30510 130041 1 1CGCB 
201811232100 5280 30510 130041 1 1CGCB 
201811232200 5280 30510 130051 1 1CGCB 
201811232300 5290 30500 130082 1 1CGCB 
20181124   0 5290 30490 130052 1 1CGCB 
20181124 100 5290 30470 130072 1 1CGCB 
20181124 200 5310 30440 130071 1 1CGCB 
20181124 300 5310 30450 130081 1 1CGCB 
20181124 600 5330 30470 130011 1 1CGCB 
20181124 700 5330 30470 130011 1 1CGCB 
20181124 800 5340 30480 130021 1 1CGCB 
201811241000 5340 30490 130000 1 1CGCB 
201811241100 5330 30480 130052 1 1CGCB 
201811241200 5330 30470 130052 1 1CGCB 
201811241300 5320 30460 130021 1 1CGCB 
201811241500 5310 30490 130022 1 1CGCB 
201811241600 5310 30510 130032 1 1CGCB 
201811241700 5300 30530 130011 1 1CGCB 
201811241800 5300 30530 130061 1 1CGCB 
201811242000 5310 30550 130052 1 1CGCB 
201811242100 5310 30550 130041 1 1CGCB 
201811242200 5320 30550 130082 1 1CGCB 
201811242300 5340 30540 130072 1 1CGCB 
20181125 100 5350 30560 130021 1 1CGCB 
20181125 200 5340 30570 130042 1 1CGCB 
20181125 300 5320 30570 130032 1 1CGCB 
20181125 400 5320 30580 130061 1 1CGCB 
20181125 600 5330 30600 130012 1 1CGCB 
20181125 700 5340 30610 130012 1 1CGCB 
20181125 800 5350 30620 130081 1 1CGCB 
20181125 900 5350 30630 130022 1 1CGCB 
201811251100 5360 30650 130031 1 1CGCB 
201811251200 5360 30650 130011 1 1CGCB 
201811251300 5360 30660 130011 1 1CGCB 
201811251400 5360 30660 130021 1 1CGCB 
201811251600 5360 30670 130021 1 1CGCB 
201811251700 5360 30670 130051 1 1CGCB 
201811251800 5360 30670 130071 1 1CGCB 
201811251900 5360 30670 130071 1 1CGCB 
201811252000 5360 30670 130071 1 1CGCB 
201811252100 5360 30660 130081 1 1CGCB 
201811252200 5370 30660 130061 1 1CGCB 
201811252300 5370 30670 130081 1 1CGCB 
20181126 100 5380 30660 130081 1 1CGCB 
20181126 200 5380 30660 130081 1 1CGCB 
20181126 300 5380 30660 130081 1 1CGCB 
20181126 400 5390 30660 130071 1 1CGCB 
20181126 500 5380 30660 130043 1 1CGCB 
20181126 600 5360 30660 130041 1 1CGCB 
20181126 700 5370 30660 130011 1 1CGCB 
20181126 800 5360 30660 130041 1 1CGCB 
20181126 900 5360 30660 130082 1 1CGCB 
201811261000 5360 30660 130051 1 1CGCB 
201811261100 5350 30670 130032 1 1CGCB 
201811261200 5350 30680 130021 1 1CGCB 
201811261300 5350 30690 130022 1 1CGCB 
201811261400 5360 30710 130012 1 1CGCB 
201811261500 5360 30730 130012 1 1CGCB 
201811261600 5360 30730 130072 1 1CGCB 
201811261700 5370 30730 130071 1 1CGCB 
201811261800 5370 30730 130011 1 1CGCB 
201811261900 5380 30740 130081 1 1CGCB 
201811262000 5380 30730 130052 1 1CGCB 
201811262100 5380 30730 130022 1 1CGCB 
201811262200 5380 30740 130031 1 1CGCB 
201811262300 5390 30730 130072 1 1CGCB 
20181127   0 5390 30710 130072 1 1CGCB 
20181127 200 5410 30710 130041 1 1CGCB 
20181127 300 5400 30710 130021 1 1CGCB 
20181127 400 5400 30730 130022 1 1CGCB 
20181127 500 5400 30730 130072 1 1CGCB 
20181127 700 5390 30730 130081 1 1CGCB 
20181127 800 5400 30730 130072 1 1CGCB 
20181127 900 5400 30730 130041 1 1CGCB 
201811271000 5390 30730 130061 1 1CGCB 
201811271200 5390 30720 130081 1 1CGCB 
201811271300 5390 30720 130032 1 1CGCB 
201811271400 5380 30740 130033 1 1CGCB 
201811271500 5370 30770 130022 1 1CGCB 
201811271700 5360 30780 130031 1 1CGCB 
201811271800 5360 30780 130041 1 1CGCB 
201811271900 5340 30790 130033 1 1CGCB 
201811272000 5340 30800 130072 1 1CGCB 
201811272200 5330 30810 130051 1 1CGCB 
201811272300 5340 30780 130072 1 1CGCB 
20181128   0 5330 30790 130031 1 1CGCB 
20181128 100 5330 30780 130062 1 1CGCB 
20181128 300 5340 30770 130033 1 1CGCB 
20181128 400 5320 30800 130033 1 1CGCB 
20181128 500 5310 30810 130032 1 1CGCB 
20181128 600 5310 30810 130062 1 1CGCB 
20181128 800 5310 30820 130071 1 1CGCB 
20181128 900 5310 30810 130061 1 1CGCB 
201811281000 5310 30810 130021 1 1CGCB 
201811281100 5310 30820 130000 1 1CGCB 
201811281200 5290 30820 130043 1 1CGCB 
201811281300 5280 30820 130032 1 1CGCB 
201811281400 5280 30820 130000 1 1CGCB 
201811281500 5270 30830 130032 1 1CGCB 
201811281600 5260 30840 130071 1 1CGCB 
201811281700 5260 30830 130033 1 1CGCB 
201811281800 5240 30850 130033 1 1CGCB 
201811281900 5240 30850 130042 1 1CGCB 
201811282000 5240 30860 130012 1 1CGCB 
201811282100 5240 30870 130032 1 1CGCB 
201811282200 5250 30870 130031 1 1CGCB 
201811282300 5240 30870 130031 1 1CGCB 
20181129   0 5230 30890 130032 1 1CGCB 
20181129 100 5230 30890 130071 1 1CGCB 
20181129 200 5230 30880 130072 1 1CGCB 
20181129 300 5240 30860 130072 1 1CGCB 
20181129 400 5250 30840 130072 1 1CGCB 
20181129 500 5260 30820 130072 1 1CGCB 
20181129 600 5270 30790 130072 1 1CGCB 
20181129 700 5280 30770 130072 1 1CGCB 
20181129 800 5290 30750 130073 1 1CGCB 
20181129 900 5310 30730 130072 1 1CGCB 
201811291000 5320 30710 130083 1 1CGCB 
201811291100 5320 30710 130061 1 1CGCB 
201811291200 5320 30710 130082 1 1CGCB 
201811291300 5320 30710 130041 1 1CGCB 
201811291400 5320 30690 130063 1 1CGCB 
201811291500 5330 30670 130011 1 1CGCB 
201811291600 5330 30670 130011 1 1CGCB 
201811291700 5330 30680 130011 1 1CGCB 
201811291800 5320 30670 130053 1 1CGCB 
201811291900 5310 30650 130021 1 1CGCB 
201811292000 5310 30660 130081 1 1CGCB 
201811292100 5310 30630 130062 1 1CGCB 
201811292300 5310 30620 130041 1 1CGCB 
20181130   0 5290 30610 130043 1 1CGCB 
20181130 100 5280 30600 130051 1 1CGCB 
201811301500 5250 30610 130000 1 1CGCB 
201811301600 5260 30610 130000 1 1CGCB 
201811301700 5260 30610 130081 1 1CGCB 
201811301900 5260 30610 130032 1 1CGCB 
201811302000 5250 30620 130021 1 1CGCB 
201811302100 5250 30620 130081 1 1CGCB 
201811302200 5250 30620 130032 1 1CGCB 
201811 1   0 4330 28020 130000 1 1CGCC 
201811 1 200 4330 28020 130000 1 1CGCC 
201811 1 300 4330 28020 130000 1 1CGCC 
201811 1 400 4330 28020 130000 1 1CGCC 
201811 1 500 4330 28020 130000 1 1CGCC 
201811 1 600 4330 28020 130000 1 1CGCC 
201811 1 700 4330 28020 130000 1 1CGCC 
201811 1 800 4330 28020 130000 1 1CGCC 
201811 1 900 4330 28020 130000 1 1CGCC 
201811 11000 4330 28020 130000 1 1CGCC 
201811 11100 4330 28020 130000 1 1CGCC 
201811 11200 4330 28020 130000 1 1CGCC 
201811 11300 4330 28020 130000 1 1CGCC 
201811 11400 4330 28020 130000 1 1CGCC 
201811 11500 4330 28020 130000 1 1CGCC 
201811 11600 4330 28020 130000 1 1CGCC 
201811 11700 4330 28020 130000 1 1CGCC 
201811 11800 4330 28020 130000 1 1CGCC 
201811 11900 4330 28020 130000 1 1CGCC 
201811 12000 4330 28020 130000 1 1CGCC 
201811 12100 4330 28020 130000 1 1CGCC 
201811 12200 4330 28020 130000 1 1CGCC 
201811 12300 4330 28020 130000 1 1CGCC 
201811 2   0 4330 28020 130000 1 1CGCC 
201811 2 100 4330 28020 130000 1 1CGCC 
201811 2 200 4330 28020 130000 1 1CGCC 
201811 2 300 4330 28020 130000 1 1CGCC 
201811 2 400 4330 28020 130000 1 1CGCC 
201811 2 500 4330 28020 130000 1 1CGCC 
201811 2 600 4330 28020 130000 1 1CGCC 
201811 2 700 4330 28020 130000 1 1CGCC 
201811 2 800 4330 28020 130000 1 1CGCC 
201811 2 900 4330 28020 130000 1 1CGCC 
201811 21000 4330 28020 130000 1 1CGCC 
201811 21100 4330 28020 130000 1 1CGCC 
201811 21200 4330 28020 130000 1 1CGCC 
201811 21300 4330 28020 130000 1 1CGCC 
201811 21400 4330 28020 130000 1 1CGCC 
201811 21500 4330 28020 130000 1 1CGCC 
201811 21600 4330 28020 130000 1 1CGCC 
201811 21700 4330 28020 130000 1 1CGCC 
201811 21800 4330 28020 130000 1 1CGCC 
201811 21900 4330 28020 130000 1 1CGCC 
201811 22000 4330 28020 130000 1 1CGCC 
201811 22100 4330 28020 130000 1 1CGCC 
201811 22200 4330 28020 130000 1 1CGCC 
201811 22300 4330 28020 130000 1 1CGCC 
201811 3   0 4330 28020 130000 1 1CGCC 
201811 3 100 4330 28020 130000 1 1CGCC 
201811 3 200 4330 28020 130000 1 1CGCC 
201811 3 300 4330 28020 130000 1 1CGCC 
201811 3 400 4330 28020 130000 1 1CGCC 
201811 3 500 4330 28020 130000 1 1CGCC 
201811 3 600 4330 28020 130000 1 1CGCC 
201811 3 700 4330 28020 130000 1 1CGCC 
201811 3 800 4330 28020 130000 1 1CGCC 
201811 3 900 4330 28020 130000 1 1CGCC 
201811 31000 4330 28020 130000 1 1CGCC 
201811 31100 4330 28020 130000 1 1CGCC 
201811 31200 4330 28020 130000 1 1CGCC 
201811 31300 4330 28020 130000 1 1CGCC 
201811 31400 4330 28020 130000 1 1CGCC 
201811 31500 4330 28020 130000 1 1CGCC 
201811 31600 4330 28020 130000 1 1CGCC 
201811 31700 4330 28020 130000 1 1CGCC 
201811 31800 4330 28020 130000 1 1CGCC 
201811 31900 4330 28020 130000 1 1CGCC 
201811 32000 4330 28020 130000 1 1CGCC 
201811 32100 4330 28020 130000 1 1CGCC 
201811 32200 4330 28020 130000 1 1CGCC 
201811 32300 4330 28020 130000 1 1CGCC 
201811 4   0 4330 28020 130000 1 1CGCC 
201811 4 100 4330 28020 130000 1 1CGCC 
201811 4 200 4330 28020 130000 1 1CGCC 
201811 4 300 4330 28020 130000 1 1CGCC 
201811 4 400 4330 28020 130000 1 1CGCC 
201811 4 500 4330 28020 130000 1 1CGCC 
201811 4 600 4330 28020 130000 1 1CGCC 
201811 4 700 4330 28020 130000 1 1CGCC 
201811 4 800 4330 28020 130000 1 1CGCC 
201811 4 900 4330 28020 130000 1 1CGCC 
201811 41000 4330 28020 130000 1 1CGCC 
201811 41100 4330 28020 130000 1 1CGCC 
201811 41200 4330 28020 130000 1 1CGCC 
201811 41300 4330 28020 130000 1 1CGCC 
201811 41400 4330 28020 130000 1 1CGCC 
201811 41500 4330 28020 130000 1 1CGCC 
201811 41600 4330 28020 130000 1 1CGCC 
201811 41700 4330 28020 130000 1 1CGCC 
201811 41800 4330 28020 130000 1 1CGCC 
201811 42000 4330 28020 130000 1 1CGCC 
201811 42100 4330 28020 130000 1 1CGCC 
201811 42200 4330 28020 130000 1 1CGCC 
201811 42300 4330 28020 130000 1 1CGCC 
201811 5   0 4330 28020 130000 1 1CGCC 
201811 5 100 4330 28020 130000 1 1CGCC 
201811 5 200 4330 28020 130000 1 1CGCC 
201811 5 300 4330 28020 130000 1 1CGCC 
201811 5 400 4330 28020 130000 1 1CGCC 
201811 5 500 4330 28020 130000 1 1CGCC 
201811 5 600 4330 28020 130000 1 1CGCC 
201811 5 700 4330 28020 130000 1 1CGCC 
201811 5 800 4330 28020 130000 1 1CGCC 
201811 5 900 4330 28020 130000 1 1CGCC 
201811 51000 4330 28020 130000 1 1CGCC 
201811 51100 4330 28020 130000 1 1CGCC 
201811 51200 4330 28020 130000 1 1CGCC 
201811 51300 4330 28020 130000 1 1CGCC 
201811 51400 4330 28020 130000 1 1CGCC 
201811 51500 4330 28020 130000 1 1CGCC 
201811 51600 4330 28020 130000 1 1CGCC 
201811 51700 4330 28020 130000 1 1CGCC 
201811 51800 4330 28020 130000 1 1CGCC 
201811 51900 4330 28020 130000 1 1CGCC 
201811 52000 4330 28020 130000 1 1CGCC 
201811 52100 4330 28020 130000 1 1CGCC 
201811 52200 4330 28020 130000 1 1CGCC 
201811 52300 4330 28020 130000 1 1CGCC 
201811 6 100 4330 28020 130000 1 1CGCC 
201811 6 200 4330 28020 130000 1 1CGCC 
201811 6 300 4330 28020 130000 1 1CGCC 
201811 6 400 4330 28020 130000 1 1CGCC 
201811 6 500 4330 28020 130000 1 1CGCC 
201811 6 600 4330 28020 130000 1 1CGCC 
201811 6 700 4330 28020 130000 1 1CGCC 
201811 6 800 4330 28020 130000 1 1CGCC 
201811 6 900 4330 28020 130000 1 1CGCC 
201811 61000 4330 28020 130000 1 1CGCC 
201811 61100 4330 28020 130000 1 1CGCC 
201811 61200 4330 28020 130000 1 1CGCC 
201811 61300 4330 28020 130000 1 1CGCC 
201811 61400 4330 28020 130000 1 1CGCC 
201811 61500 4330 28020 130000 1 1CGCC 
201811 61600 4330 28020 130000 1 1CGCC 
201811 61900 4330 28020 130000 1 1CGCC 
201811 62000 4330 28020 130000 1 1CGCC 
201811 62100 4330 28020 130000 1 1CGCC 
201811 7 100 4330 28020 130000 1 1CGCC 
201811 7 300 4330 28020 130000 1 1CGCC 
201811 7 500 4330 28020 130000 1 1CGCC 
201811 7 600 4330 28020 130000 1 1CGCC 
201811 7 700 4330 28020 130000 1 1CGCC 
201811 7 800 4330 28020 130000 1 1CGCC 
201811 7 900 4330 28020 130000 1 1CGCC 
201811 71000 4330 28020 130000 1 1CGCC 
201811 71100 4330 28020 130000 1 1CGCC 
201811 71200 4330 28020 130000 1 1CGCC 
201811 71300 4330 28020 130000 1 1CGCC 
201811 71400 4330 28020 130000 1 1CGCC 
201811 71500 4330 28020 130000 1 1CGCC 
201811 71600 4330 28020 130000 1 1CGCC 
201811 71700 4330 28020 130000 1 1CGCC 
201811 71900 4330 28020 130000 1 1CGCC 
201811 72000 4330 28020 130000 1 1CGCC 
201811 72100 4330 28020 130000 1 1CGCC 
201811 72200 4330 28020 130000 1 1CGCC 
201811 72300 4330 28020 130000 1 1CGCC 
201811 8   0 4330 28020 130000 1 1CGCC 
201811 8 100 4330 28020 130000 1 1CGCC 
201811 8 200 4330 28020 130000 1 1CGCC 
201811 8 300 4330 28020 130000 1 1CGCC 
201811 8 400 4330 28020 130000 1 1CGCC 
201811 8 500 4330 28020 130000 1 1CGCC 
201811 8 600 4330 28020 130000 1 1CGCC 
201811 8 700 4330 28020 130000 1 1CGCC 
201811 8 800 4330 28020 130000 1 1CGCC 
201811 8 900 4330 28020 130000 1 1CGCC 
201811 81000 4330 28020 130000 1 1CGCC 
201811 81100 4330 28020 130000 1 1CGCC 
201811 81200 4330 28020 130000 1 1CGCC 
201811 81300 4330 28020 130000 1 1CGCC 
201811 81400 4330 28020 130000 1 1CGCC 
201811 81500 4330 28020 130000 1 1CGCC 
201811 81600 4330 28020 130000 1 1CGCC 
201811 81700 4330 28020 130000 1 1CGCC 
201811 81800 4330 28020 130000 1 1CGCC 
201811 81900 4330 28020 130000 1 1CGCC 
201811 82000 4330 28020 130000 1 1CGCC 
201811 82100 4330 28020 130000 1 1CGCC 
201811 82200 4330 28020 130000 1 1CGCC 
201811 82300 4330 28020 130000 1 1CGCC 
201811 9   0 4330 28020 130000 1 1CGCC 
201811 9 100 4330 28020 130000 1 1CGCC 
201811 9 200 4330 28020 130000 1 1CGCC 
201811 9 300 4330 28020 130000 1 1CGCC 
201811 9 400 4330 28020 130000 1 1CGCC 
201811 9 500 4330 28020 130000 1 1CGCC 
201811 9 600 4330 28020 130000 1 1CGCC 
201811 9 700 4330 28020 130000 1 1CGCC 
201811 9 800 4330 28020 130000 1 1CGCC 
201811 9 900 4330 28020 130000 1 1CGCC 
201811 91000 4330 28020 130000 1 1CGCC 
201811 91100 4330 28020 130000 1 1CGCC 
201811 91200 4330 28020 130000 1 1CGCC 
201811 91300 4330 28020 130000 1 1CGCC 
201811 91400 4330 28020 130000 1 1CGCC 
201811 91500 4330 28020 130000 1 1CGCC 
201811 91600 4330 28020 130000 1 1CGCC 
201811 91700 4330 28020 130000 1 1CGCC 
201811 91800 4330 28020 130000 1 1CGCC 
201811 91900 4330 28020 130000 1 1CGCC 
201811 92000 4330 28020 130000 1 1CGCC 
201811 92100 4330 28020 130000 1 1CGCC 
201811 92200 4330 28020 130000 1 1CGCC 
201811 92300 4330 28020 130000 1 1CGCC 
20181110   0 4330 28020 130000 1 1CGCC 
20181110 100 4330 28020 130000 1 1CGCC 
20181110 200 4330 28020 130000 1 1CGCC 
20181110 300 4330 28020 130000 1 1CGCC 
20181110 400 4330 28020 130000 1 1CGCC 
20181110 500 4330 28020 130000 1 1CGCC 
20181110 600 4330 28020 130000 1 1CGCC 
20181110 700 4330 28020 130000 1 1CGCC 
20181110 800 4330 28020 130000 1 1CGCC 
20181110 900 4330 28020 130000 1 1CGCC 
201811101000 4330 28020 130000 1 1CGCC 
201811101100 4330 28020 130000 1 1CGCC 
201811101200 4330 28020 130000 1 1CGCC 
201811101300 4330 28020 130000 1 1CGCC 
201811101400 4330 28020 130000 1 1CGCC 
201811101500 4330 28020 130000 1 1CGCC 
201811101600 4330 28020 130000 1 1CGCC 
201811101700 4330 28020 130000 1 1CGCC 
201811101800 4330 28020 130000 1 1CGCC 
201811101900 4330 28020 130000 1 1CGCC 
201811102000 4330 28020 130000 1 1CGCC 
201811102100 4330 28020 130000 1 1CGCC 
201811102200 4330 28020 130000 1 1CGCC 
201811102300 4330 28020 130000 1 1CGCC 
20181111   0 4330 28020 130000 1 1CGCC 
20181111 100 4330 28020 130000 1 1CGCC 
20181111 200 4330 28020 130000 1 1CGCC 
20181111 300 4330 28020 130000 1 1CGCC 
20181111 400 4330 28020 130000 1 1CGCC 
20181111 500 4330 28020 130000 1 1CGCC 
20181111 600 4330 28020 130000 1 1CGCC 
20181111 700 4330 28020 130000 1 1CGCC 
20181111 800 4330 28020 130000 1 1CGCC 
20181111 900 4330 28020 130000 1 1CGCC 
201811111000 4330 28020 130000 1 1CGCC 
201811111100 4330 28020 130000 1 1CGCC 
201811111200 4330 28020 130000 1 1CGCC 
201811111300 4330 28020 130000 1 1CGCC 
201811111400 4330 28020 130000 1 1CGCC 
201811111500 4330 28020 130000 1 1CGCC 
201811111600 4330 28020 130000 1 1CGCC 
201811111700 4330 28020 130000 1 1CGCC 
201811111800 4330 28020 130000 1 1CGCC 
201811111900 4330 28020 130000 1 1CGCC 
201811112000 4330 28020 130000 1 1CGCC 
201811112100 4330 28020 130000 1 1CGCC 
201811112200 4330 28020 130000 1 1CGCC 
201811112300 4330 28020 130000 1 1CGCC 
20181112   0 4330 28020 130000 1 1CGCC 
20181112 100 4330 28020 130000 1 1CGCC 
20181112 200 4330 28020 130000 1 1CGCC 
20181112 300 4330 28020 130000 1 1CGCC 
20181112 400 4330 28020 130000 1 1CGCC 
20181112 500 4330 28020 130000 1 1CGCC 
20181112 600 4330 28020 130000 1 1CGCC 
20181112 700 4330 28020 130000 1 1CGCC 
20181112 800 4330 28020 130000 1 1CGCC 
20181112 900 4330 28020 130000 1 1CGCC 
201811121000 4330 28020 130000 1 1CGCC 
201811121100 4330 28020 130000 1 1CGCC 
201811121200 4330 28020 130000 1 1CGCC 
201811121300 4330 28020 130000 1 1CGCC 
201811121400 4330 28020 130000 1 1CGCC 
201811121500 4330 28020 130000 1 1CGCC 
201811121700 4330 28020 130000 1 1CGCC 
201811121800 4330 28020 130000 1 1CGCC 
201811121900 4330 28020 130000 1 1CGCC 
201811122000 4330 28020 130000 1 1CGCC 
201811122100 4330 28020 130000 1 1CGCC 
201811122200 4330 28020 130000 1 1CGCC 
201811122300 4330 28020 130000 1 1CGCC 
20181113   0 4330 28020 130000 1 1CGCC 
20181113 100 4330 28020 130000 1 1CGCC 
20181113 200 4330 28020 130000 1 1CGCC 
20181113 300 4330 28020 130000 1 1CGCC 
20181113 400 4330 28020 130000 1 1CGCC 
20181113 500 4330 28020 130000 1 1CGCC 
20181113 600 4330 28020 130000 1 1CGCC 
20181113 700 4330 28020 130000 1 1CGCC 
20181113 800 4330 28020 130000 1 1CGCC 
20181113 900 4330 28020 130000 1 1CGCC 
201811131000 4330 28020 130000 1 1CGCC 
201811131100 4330 28020 130000 1 1CGCC 
201811131200 4330 28020 130000 1 1CGCC 
201811131300 4330 28020 130000 1 1CGCC 
201811131400 4330 28020 130000 1 1CGCC 
201811131500 4330 28020 130000 1 1CGCC 
201811131600 4330 28020 130000 1 1CGCC 
201811131700 4330 28020 130000 1 1CGCC 
201811131800 4330 28020 130000 1 1CGCC 
201811131900 4330 28020 130000 1 1CGCC 
201811132000 4330 28020 130000 1 1CGCC 
201811132100 4330 28020 130000 1 1CGCC 
201811132200 4330 28020 130000 1 1CGCC 
201811132300 4330 28020 130000 1 1CGCC 
20181114   0 4330 28020 130000 1 1CGCC 
20181114 100 4330 28020 130000 1 1CGCC 
20181114 200 4330 28020 130000 1 1CGCC 
20181114 300 4330 28020 130000 1 1CGCC 
20181114 400 4330 28020 130000 1 1CGCC 
20181114 500 4330 28020 130000 1 1CGCC 
20181114 600 4330 28020 130000 1 1CGCC 
20181114 700 4330 28020 130000 1 1CGCC 
20181114 800 4330 28020 130000 1 1CGCC 
20181114 900 4330 28020 130000 1 1CGCC 
201811141000 4330 28020 130000 1 1CGCC 
201811141100 4330 28020 130000 1 1CGCC 
201811141200 4330 28020 130000 1 1CGCC 
201811141300 4330 28020 130000 1 1CGCC 
201811141400 4330 28020 130000 1 1CGCC 
201811141500 4330 28020 130000 1 1CGCC 
201811141600 4330 28020 130000 1 1CGCC 
201811141700 4330 28020 130000 1 1CGCC 
201811141800 4330 28020 130000 1 1CGCC 
201811141900 4330 28020 130000 1 1CGCC 
201811142000 4330 28020 130000 1 1CGCC 
201811142100 4330 28020 130000 1 1CGCC 
201811142200 4330 28020 130000 1 1CGCC 
201811142300 4330 28020 130000 1 1CGCC 
20181115   0 4330 28020 130000 1 1CGCC 
20181115 100 4330 28020 130000 1 1CGCC 
20181115 200 4330 28020 130000 1 1CGCC 
20181115 300 4330 28020 130000 1 1CGCC 
20181115 400 4330 28020 130000 1 1CGCC 
20181115 500 4330 28020 130000 1 1CGCC 
20181115 600 4330 28020 130000 1 1CGCC 
20181115 700 4330 28020 130000 1 1CGCC 
20181115 800 4330 28020 130000 1 1CGCC 
20181115 900 4330 28020 130000 1 1CGCC 
201811151000 4330 28020 130000 1 1CGCC 
201811151100 4330 28020 130000 1 1CGCC 
201811151200 4330 28020 130000 1 1CGCC 
201811151300 4330 28020 130000 1 1CGCC 
201811151400 4330 28020 130000 1 1CGCC 
201811151500 4330 28020 130000 1 1CGCC 
201811151600 4330 28020 130000 1 1CGCC 
201811151700 4330 28020 130000 1 1CGCC 
201811151800 4330 28020 130000 1 1CGCC 
201811151900 4330 28020 130000 1 1CGCC 
201811152000 4330 28020 130000 1 1CGCC 
201811152100 4330 28020 130000 1 1CGCC 
201811152200 4330 28020 130000 1 1CGCC 
201811152300 4330 28020 130000 1 1CGCC 
20181116   0 4330 28020 130000 1 1CGCC 
20181116 100 4330 28020 130000 1 1CGCC 
20181116 200 4330 28020 130000 1 1CGCC 
20181116 300 4330 28020 130000 1 1CGCC 
20181116 400 4330 28020 130000 1 1CGCC 
20181116 500 4330 28020 130000 1 1CGCC 
